Description,Date,Year,Month,Day,Hour,Minutes,Detected Devices,Stay Time,Speed [km/h],Total Travel Time seconds,Travel Time hour,Travel Time minutes,Travel Time seconds,Total Loss Time seconds,Loss Time hours,Loss Time minutes,Loss Time seconds,Typical speed [km/h],Typical Travel Time,Typical Loss Time,Temperature,Weather,Level of Service,Length of Detection (km),Number of Lanes,Day of Week,Time of Day,Derived typical travel time,Derived lost time,Derived gained time
3MB_ SB,07/01/2020 16:00,2020,1,7,16,0,2118,0,81.1,157.76,0,2,37,0,0,0,0,80.89,157.87,0,34,haze,F,3.547519556,4,3,Late Afternoon,127.71,30.05,0.00
3MB_ SB,07/01/2020 17:00,2020,1,7,17,0,1310,0.77,84.29,152.27,0,2,32,0,0,0,0,80.18,159.28,0,34,haze,E,3.547528667,4,3,Late Afternoon,127.71,24.56,0.00
3MB_ SB,07/01/2020 18:00,2020,1,7,18,0,1425,3.06,81.69,159.06,0,2,39,0,0,0,0,80.84,157.98,0,34,haze,F,3.548095583,4,3,Evening,127.73,31.33,0.00
3MB_ SB,07/01/2020 19:00,2020,1,7,19,0,1646,5.75,77.73,166.22,0,2,46,0,0,0,0,78.31,163.11,0,31,haze,F,3.5475425,4,3,Evening,127.71,38.51,0.00
3MB_ SB,07/01/2020 20:00,2020,1,7,20,0,2451,0.01,70.72,181.04,0,3,1,0,0,0,0,74.45,171.54,0,29,haze,F,3.546985583,4,3,Evening,127.69,53.35,0.00
3MB_ SB,07/01/2020 21:00,2020,1,7,21,0,1519,0.01,67.23,194.86,0,3,14,0,0,0,0,75.93,168.17,0,20,haze,F,3.54752,4,3,Late Evening,127.71,67.15,0.00
3MB_ SB,07/01/2020 22:00,2020,1,7,22,0,1194,0,87.94,145.34,0,2,25,0,0,0,0,76.8,166.29,0,27,haze,E,3.547735667,4,3,Late Evening,127.72,17.62,0.00
3MB_ SB,07/01/2020 23:00,2020,1,7,23,0,613,0.14,82.4,155.36,0,2,35,0,0,0,0,80.61,158.44,0,27,haze,E,3.547182222,4,3,Late Evening,127.70,27.66,0.00
3MB_ SB,08/01/2020 00:00,2020,1,8,0,0,463,0,83.67,153.4,0,2,33,0,0,0,0,82.45,154.88,0,26,haze,E,3.547497917,4,4,Late Night,127.71,25.69,0.00
3MB_ SB,08/01/2020 01:00,2020,1,8,1,0,231,0,89.38,142.92,0,2,22,0,0,0,0,86.73,147.25,0,26,haze,E,3.54848,4,4,Late Night,127.75,15.17,0.00
3MB_ SB,08/01/2020 02:00,2020,1,8,2,0,92,0,93.97,135.96,0,2,15,0,0,0,0,85.3,149.76,0,26,haze,D,3.547141667,4,4,Late Night,127.70,8.26,0.00
3MB_ SB,08/01/2020 05:00,2020,1,8,5,0,162,0.19,76.84,166.65,0,2,46,0,0,0,0,81.7,156.3,0,25,haze,F,3.595690083,4,4,Early Morning,129.44,37.21,0.00
3MB_ SB,08/01/2020 06:00,2020,1,8,6,0,1024,0.43,72.56,179.52,0,2,59,0,0,0,0,71.83,180.21,0,25,haze,F,3.547699417,4,4,Early Morning,127.72,51.80,0.00
3MB_ SB,08/01/2020 07:00,2020,1,8,7,0,2306,0,54.33,250.21,0,4,10,0,0,0,0,56.67,225.37,0,25,haze,F,3.5510945,4,4,Early Morning,127.84,122.37,0.00
3MB_ SB,08/01/2020 08:00,2020,1,8,8,0,1449,0,82.85,155.25,0,2,35,0,0,0,0,53.42,239.31,0,23,haze,E,3.551015972,4,4,Early Morning,127.84,27.41,0.00
3MB_ SB,08/01/2020 09:00,2020,1,8,9,0,1741,0,79.22,161.94,0,2,41,0,0,0,0,64.45,198.35,0,24,haze,F,3.552184028,4,4,Late Morning,127.88,34.06,0.00
3MB_ SB,08/01/2020 10:00,2020,1,8,10,0,1896,0,76.71,167.08,0,2,47,0,0,0,0,72.35,176.75,0,26,haze,F,3.54827825,4,4,Late Morning,127.74,39.34,0.00
3MB_ SB,08/01/2020 11:00,2020,1,8,11,0,1356,0,36.24,410.14,0,6,50,90.91,0,1,30,70.29,181.73,0,28,haze,F,3.548112944,4,4,Late Morning,127.73,282.41,0.00
3MB_ SB,08/01/2020 12:00,2020,1,8,12,0,2169,0,61.72,218.21,0,3,38,0,0,0,0,75.11,170.06,0,29,haze,F,3.547224722,4,4,Early Afternoon,127.70,90.51,0.00
3MB_ SB,08/01/2020 13:00,2020,1,8,13,0,2011,0,78.31,163.25,0,2,43,0,0,0,0,76.33,167.3,0,33,haze,F,3.547810889,4,4,Early Afternoon,127.72,35.53,0.00
3MB_ SB,08/01/2020 14:00,2020,1,8,14,0,1883,0,76.57,167.09,0,2,47,0,0,0,0,78.53,162.64,0,34,haze,F,3.546953056,4,4,Early Afternoon,127.69,39.40,0.00
3MB_ SB,08/01/2020 15:00,2020,1,8,15,0,1802,0,83.35,153.32,0,2,33,0,0,0,0,80.74,158.15,0,35,haze,E,3.547322333,4,4,Late Afternoon,127.70,25.62,0.00
3MB_ SB,08/01/2020 16:00,2020,1,8,16,0,1873,0,84.22,152.06,0,2,32,0,0,0,0,81.48,156.73,0,35,haze,E,3.547013889,4,4,Late Afternoon,127.69,24.37,0.00
3MB_ SB,08/01/2020 17:00,2020,1,8,17,0,2111,0.03,81.6,156.81,0,2,36,0,0,0,0,81.25,157.16,0,35,haze,F,3.547060694,4,4,Late Afternoon,127.69,29.12,0.00
3MB_ SB,08/01/2020 18:00,2020,1,8,18,0,2212,0.13,80.14,159.88,0,2,39,0,0,0,0,81.85,156.01,0,32,haze,F,3.548002889,4,4,Evening,127.73,32.15,0.00
3MB_ SB,08/01/2020 19:00,2020,1,8,19,0,1951,1.64,85.55,149.55,0,2,29,0,0,0,0,79.87,159.92,0,31,haze,E,3.547254,4,4,Evening,127.70,21.85,0.00
3MB_ SB,08/01/2020 20:00,2020,1,8,20,0,2306,0.01,81.21,157.47,0,2,37,0,0,0,0,75.42,169.32,0,29,haze,F,3.54709875,4,4,Evening,127.70,29.77,0.00
3MB_ SB,08/01/2020 21:00,2020,1,8,21,0,1794,0.16,78.73,162.36,0,2,42,0,0,0,0,76.05,167.91,0,28,haze,F,3.548424222,4,4,Late Evening,127.74,34.62,0.00
3MB_ SB,08/01/2020 22:00,2020,1,8,22,0,1416,0,72.84,176.07,0,2,56,0,0,0,0,78.14,163.48,0,27,haze,F,3.547102778,4,4,Late Evening,127.70,48.37,0.00
3MB_ SB,08/01/2020 23:00,2020,1,8,23,0,837,0,78.82,162.26,0,2,42,0,0,0,0,80.06,159.5,0,27,haze,F,3.547895556,4,4,Late Evening,127.72,34.54,0.00
3MB_ SB,09/01/2020 00:00,2020,1,9,0,0,421,0,82.75,154.37,0,2,34,0,0,0,0,85.4,149.56,0,27,haze,E,3.5477365,4,5,Late Night,127.72,26.65,0.00
3MB_ SB,09/01/2020 01:00,2020,1,9,1,0,146,0,77.41,165.32,0,2,45,0,0,0,0,85.14,150.01,0,26,haze,F,3.548700639,4,5,Late Night,127.75,37.57,0.00
3MB_ SB,09/01/2020 05:00,2020,1,9,5,0,191,0.38,75.73,179.38,0,2,59,0,0,0,0,83.33,153.31,0,25,haze,F,3.593819111,4,5,Early Morning,129.38,50.00,0.00
3MB_ SB,09/01/2020 06:00,2020,1,9,6,0,1430,0,75.72,170.65,0,2,50,0,0,0,0,73.31,176.48,0,25,haze,F,3.558238944,4,5,Early Morning,128.10,42.55,0.00
3MB_ SB,09/01/2020 07:00,2020,1,9,7,0,2083,0,65.47,196.31,0,3,16,0,0,0,0,60.46,211.87,0,24,haze,F,3.553154778,4,5,Early Morning,127.91,68.40,0.00
3MB_ SB,09/01/2020 08:00,2020,1,9,8,0,1526,0,81.43,157.39,0,2,37,0,0,0,0,62.47,204.76,0,24,haze,F,3.549625417,4,5,Early Morning,127.79,29.60,0.00
3MB_ SB,09/01/2020 09:00,2020,1,9,9,0,1603,0,82.06,155.94,0,2,35,0,0,0,0,72.95,175.17,0,24,haze,F,3.547652667,4,5,Late Morning,127.72,28.22,0.00
3MB_ SB,09/01/2020 10:00,2020,1,9,10,0,1976,0,78.56,163.04,0,2,43,0,0,0,0,76.08,167.87,0,27,clear sky,F,3.547409667,4,5,Late Morning,127.71,35.33,0.00
3MB_ SB,09/01/2020 11:00,2020,1,9,11,0,2069,0,77.01,166.06,0,2,46,0,0,0,0,73.42,173.94,0,28,haze,F,3.547917833,4,5,Late Morning,127.73,38.33,0.00
3MB_ SB,09/01/2020 12:00,2020,1,9,12,0,2025,0,77.83,164.54,0,2,44,0,0,0,0,74.51,171.42,0,30,haze,F,3.547378111,4,5,Early Afternoon,127.71,36.83,0.00
3MB_ SB,09/01/2020 13:00,2020,1,9,13,0,2024,0,77.94,164.02,0,2,44,0,0,0,0,76.76,166.37,0,32,haze,F,3.550102889,4,5,Early Afternoon,127.80,36.22,0.00
3MB_ SB,09/01/2020 14:00,2020,1,9,14,0,1906,0,78.75,162.54,0,2,42,0,0,0,0,76.52,167.02,0,34,haze,F,3.547082778,4,5,Early Afternoon,127.69,34.85,0.00
3MB_ SB,09/01/2020 15:00,2020,1,9,15,0,1815,0,82.26,156.26,0,2,36,0,0,0,0,80.15,159.32,0,35,haze,E,3.547154861,4,5,Late Afternoon,127.70,28.56,0.00
3MB_ SB,09/01/2020 16:00,2020,1,9,16,0,1924,0,81.51,156.82,0,2,36,0,0,0,0,78.85,161.95,0,36,haze,F,3.548279944,4,5,Late Afternoon,127.74,29.08,0.00
3MB_ SB,09/01/2020 17:00,2020,1,9,17,0,2223,0,84.84,150.77,0,2,30,0,0,0,0,79.37,160.94,0,34,haze,E,3.547743333,4,5,Late Afternoon,127.72,23.05,0.00
3MB_ SB,09/01/2020 18:00,2020,1,9,18,0,2224,0,78.36,163.2,0,2,43,0,0,0,0,80.6,158.46,0,32,haze,F,3.547687333,4,5,Evening,127.72,35.48,0.00
3MB_ SB,09/01/2020 19:00,2020,1,9,19,0,2639,0,81.67,156.7,0,2,36,0,0,0,0,79.16,161.34,0,31,haze,F,3.5472325,4,5,Evening,127.70,29.00,0.00
3MB_ SB,09/01/2020 20:00,2020,1,9,20,0,1831,0,75.06,170.58,0,2,50,0,0,0,0,75.54,169.05,0,29,haze,F,3.547255417,4,5,Evening,127.70,42.88,0.00
3MB_ SB,09/01/2020 21:00,2020,1,9,21,0,1384,0,74.66,171.44,0,2,51,0,0,0,0,75.99,168.05,0,28,haze,F,3.547674444,4,5,Late Evening,127.72,43.72,0.00
3MB_ SB,09/01/2020 22:00,2020,1,9,22,0,1179,0,76.2,167.66,0,2,47,0,0,0,0,78.74,162.2,0,28,haze,F,3.547513778,4,5,Late Evening,127.71,39.95,0.00
3MB_ SB,09/01/2020 23:00,2020,1,9,23,0,741,0,85.24,150.72,0,2,30,0,0,0,0,82.24,155.29,0,28,haze,E,3.547776944,4,5,Late Evening,127.72,23.00,0.00
3MB_ SB,10/01/2020 00:00,2020,1,10,0,0,369,0,84.35,151.47,0,2,31,0,0,0,0,85.46,149.45,0,27,haze,E,3.547309278,4,6,Late Night,127.70,23.77,0.00
3MB_ SB,10/01/2020 01:00,2020,1,10,1,0,199,0,85.25,149.88,0,2,29,0,0,0,0,89.06,143.39,0,27,haze,E,3.548384444,4,6,Late Night,127.74,22.14,0.00
3MB_ SB,10/01/2020 04:00,2020,1,10,4,0,89,0,77.74,164.82,0,2,44,0,0,0,0,81.52,156.7,0,27,haze,F,3.549946167,4,6,Early Morning,127.80,37.02,0.00
3MB_ SB,10/01/2020 05:00,2020,1,10,5,0,189,0.28,80.04,160.97,0,2,40,0,0,0,0,79.62,160.51,0,27,haze,F,3.577349444,4,6,Early Morning,128.78,32.19,0.00
3MB_ SB,10/01/2020 06:00,2020,1,10,6,0,1464,0,71.72,179.62,0,2,59,0,0,0,0,73.09,176.2,0,27,haze,F,3.549736667,4,6,Early Morning,127.79,51.83,0.00
3MB_ SB,10/01/2020 07:00,2020,1,10,7,0,2223,0,69.92,183.42,0,3,3,0,0,0,0,62.92,203.1,0,27,haze,F,3.547646222,4,6,Early Morning,127.72,55.70,0.00
3MB_ SB,10/01/2020 08:00,2020,1,10,8,0,1582,0,78.47,163.3,0,2,43,0,0,0,0,66.16,193.04,0,26,haze,F,3.547488389,4,6,Early Morning,127.71,35.59,0.00
3MB_ SB,10/01/2020 09:00,2020,1,10,9,0,1797,0,77.5,165.88,0,2,45,0,0,0,0,70.07,182.26,0,26,haze,F,3.547053889,4,6,Late Morning,127.69,38.19,0.00
3MB_ SB,10/01/2020 10:00,2020,1,10,10,0,1768,0,74.74,171.9,0,2,51,0,0,0,0,73.24,174.35,0,28,haze,F,3.547509,4,6,Late Morning,127.71,44.19,0.00
3MB_ SB,10/01/2020 11:00,2020,1,10,11,0,1871,0,75.02,170.55,0,2,50,0,0,0,0,71.82,177.82,0,29,haze,F,3.547102,4,6,Late Morning,127.70,42.85,0.00
3MB_ SB,10/01/2020 12:00,2020,1,10,12,0,2147,0,74.23,172.41,0,2,52,0,0,0,0,72.12,177.06,0,31,haze,F,3.5485065,4,6,Early Afternoon,127.75,44.66,0.00
3MB_ SB,10/01/2020 13:00,2020,1,10,13,0,1904,0,77.12,166.47,0,2,46,0,0,0,0,75.46,169.29,0,32,haze,F,3.548736,4,6,Early Afternoon,127.75,38.72,0.00
3MB_ SB,10/01/2020 14:00,2020,1,10,14,0,1961,0,78.83,162.13,0,2,42,0,0,0,0,78.08,163.62,0,32,haze,F,3.546989167,4,6,Early Afternoon,127.69,34.44,0.00
3MB_ SB,10/01/2020 15:00,2020,1,10,15,0,1763,0.04,79.25,161.4,0,2,41,0,0,0,0,80.7,158.23,0,32,haze,F,3.54709425,4,6,Late Afternoon,127.70,33.70,0.00
3MB_ SB,10/01/2020 16:00,2020,1,10,16,0,1889,0,81.43,157.49,0,2,37,0,0,0,0,80.57,158.49,0,33,haze,F,3.54730125,4,6,Late Afternoon,127.70,29.79,0.00
3MB_ SB,10/01/2020 17:00,2020,1,10,17,0,1855,0.17,85.4,149.75,0,2,29,0,0,0,0,79.65,160.33,0,33,haze,E,3.54785325,4,6,Late Afternoon,127.72,22.03,0.00
3MB_ SB,10/01/2020 18:00,2020,1,10,18,0,1222,0.73,81.52,156.71,0,2,36,0,0,0,0,78.71,162.27,0,33,haze,F,3.547486667,4,6,Evening,127.71,29.00,0.00
3MB_ SB,10/01/2020 19:00,2020,1,10,19,0,1337,0.88,80.43,159.03,0,2,39,0,0,0,0,78.95,161.76,0,31,haze,F,3.547606222,4,6,Evening,127.71,31.32,0.00
3MB_ SB,10/01/2020 20:00,2020,1,10,20,0,1137,0.86,77.03,167.23,0,2,47,0,0,0,0,74.56,171.29,0,30,haze,F,3.547285,4,6,Evening,127.70,39.53,0.00
3MB_ SB,10/01/2020 21:00,2020,1,10,21,0,882,0.86,75.85,169.02,0,2,49,0,0,0,0,77.4,164.99,0,29,haze,F,3.547559833,4,6,Late Evening,127.71,41.31,0.00
3MB_ SB,10/01/2020 22:00,2020,1,10,22,0,728,0.71,76.72,167.21,0,2,47,0,0,0,0,79.93,159.78,0,29,haze,F,3.547199444,4,6,Late Evening,127.70,39.51,0.00
3MB_ SB,10/01/2020 23:00,2020,1,10,23,0,602,0.61,88.48,144.35,0,2,24,0,0,0,0,82.36,155.05,0,28,haze,E,3.547885,4,6,Late Evening,127.72,16.63,0.00
3MB_ SB,11/01/2020 00:00,2020,1,11,0,0,435,0.9,88.58,144.37,0,2,24,0,0,0,0,84.81,150.6,0,28,haze,E,3.547781333,4,7,Late Night,127.72,16.65,0.00
3MB_ SB,11/01/2020 01:00,2020,1,11,1,0,181,0.4,92.85,137.66,0,2,17,0,0,0,0,89.49,142.72,0,28,haze,E,3.54902875,4,7,Late Night,127.77,9.89,0.00
3MB_ SB,11/01/2020 02:00,2020,1,11,2,0,91,1.33,86.44,148.06,0,2,28,0,0,0,0,90.71,140.85,0,28,haze,E,3.549324722,4,7,Late Night,127.78,20.28,0.00
3MB_ SB,11/01/2020 04:00,2020,1,11,4,0,67,1.09,89.8,142.24,0,2,22,0,0,0,0,89.26,143.15,0,27,haze,E,3.547107667,4,7,Early Morning,127.70,14.54,0.00
3MB_ SB,11/01/2020 05:00,2020,1,11,5,0,115,0.85,78.81,163.21,0,2,43,0,0,0,0,85.61,149.16,0,27,mist,F,3.560035556,4,7,Early Morning,128.16,35.05,0.00
3MB_ SB,11/01/2020 06:00,2020,1,11,6,0,296,0.75,73.18,175.58,0,2,55,0,0,0,0,77.02,166.4,0,27,mist,F,3.54912,4,7,Early Morning,127.77,47.81,0.00
3MB_ SB,11/01/2020 07:00,2020,1,11,7,0,479,0.71,70.22,182.62,0,3,2,0,0,0,0,73.94,172.8,0,27,haze,F,3.548366528,4,7,Early Morning,127.74,54.88,0.00
3MB_ SB,11/01/2020 08:00,2020,1,11,8,0,872,0.4,80.55,159.46,0,2,39,0,0,0,0,77.05,165.79,0,27,mist,F,3.547679722,4,7,Early Morning,127.72,31.74,0.00
3MB_ SB,11/01/2020 09:00,2020,1,11,9,0,1660,0,77.94,165.29,0,2,45,0,0,0,0,74.06,172.45,0,27,haze,F,3.5480445,4,7,Late Morning,127.73,37.56,0.00
3MB_ SB,11/01/2020 10:00,2020,1,11,10,0,1840,0,77.96,164.41,0,2,44,0,0,0,0,72.93,175.14,0,29,haze,F,3.547112333,4,7,Late Morning,127.70,36.71,0.00
3MB_ SB,11/01/2020 11:00,2020,1,11,11,0,1734,0,76.75,167.03,0,2,47,0,0,0,0,75.82,168.42,0,30,scattered clouds,F,3.546876444,4,7,Late Morning,127.69,39.34,0.00
3MB_ SB,11/01/2020 12:00,2020,1,11,12,0,1896,0.02,76.14,167.92,0,2,47,0,0,0,0,75.86,168.32,0,27,clear sky,F,3.547058083,4,7,Early Afternoon,127.69,40.23,0.00
3MB_ SB,11/01/2020 13:00,2020,1,11,13,0,1068,0.56,74.8,171.36,0,2,51,0,0,0,0,76.79,166.29,0,32,broken clouds,F,3.547742222,4,7,Early Afternoon,127.72,43.64,0.00
3MB_ SB,11/01/2020 14:00,2020,1,11,14,0,1184,0.55,78.64,162.62,0,2,42,0,0,0,0,77.65,164.48,0,32,broken clouds,F,3.54681075,4,7,Early Afternoon,127.69,34.93,0.00
3MB_ SB,11/01/2020 15:00,2020,1,11,15,0,1940,0,79.59,160.79,0,2,40,0,0,0,0,80.29,159.03,0,34,broken clouds,F,3.546938778,4,7,Late Afternoon,127.69,33.10,0.00
3MB_ SB,11/01/2020 16:00,2020,1,11,16,0,2097,0,81.99,156,0,2,36,0,0,0,0,80.47,158.68,0,33,scattered clouds,F,3.547181278,4,7,Late Afternoon,127.70,28.30,0.00
3MB_ SB,11/01/2020 17:00,2020,1,11,17,0,1446,0.31,76.4,167.43,0,2,47,0,0,0,0,81.43,156.82,0,33,few clouds,F,3.5472075,4,7,Late Afternoon,127.70,39.73,0.00
3MB_ SB,11/01/2020 18:00,2020,1,11,18,0,1039,0.67,82.46,155.52,0,2,35,0,0,0,0,81.78,156.15,0,31,scattered clouds,E,3.548679583,4,7,Evening,127.75,27.77,0.00
3MB_ SB,11/01/2020 19:00,2020,1,11,19,0,978,0.75,82.46,155.25,0,2,35,0,0,0,0,81.19,157.35,0,30,scattered clouds,E,3.54734,4,7,Evening,127.70,27.55,0.00
3MB_ SB,11/01/2020 20:00,2020,1,11,20,0,1023,0.86,79.02,162.08,0,2,42,0,0,0,0,77.2,165.42,0,29,scattered clouds,F,3.548119667,4,7,Evening,127.73,34.35,0.00
3MB_ SB,11/01/2020 21:00,2020,1,11,21,0,896,0.74,77.03,166.03,0,2,46,0,0,0,0,79.48,160.71,0,28,few clouds,F,3.5468125,4,7,Late Evening,127.69,38.34,0.00
3MB_ SB,11/01/2020 22:00,2020,1,11,22,0,1102,0.17,77.22,165.71,0,2,45,0,0,0,0,81.07,157.5,0,27,few clouds,F,3.547980833,4,7,Late Evening,127.73,37.98,0.00
3MB_ SB,11/01/2020 23:00,2020,1,11,23,0,1062,0,81.65,156.63,0,2,36,0,0,0,0,82.65,154.54,0,27,few clouds,F,3.547153056,4,7,Late Evening,127.70,28.93,0.00
3MB_ SB,12/01/2020 00:00,2020,1,12,0,0,497,0.21,88.17,145.08,0,2,25,0,0,0,0,86.81,147.1,0,27,few clouds,E,3.547268889,4,1,Late Night,127.70,17.38,0.00
3MB_ SB,12/01/2020 02:00,2020,1,12,2,0,83,0.87,102.08,125.84,0,2,5,0,0,0,0,92.27,138.4,0,27,few clouds,A,3.547690556,4,1,Late Night,127.72,0.00,1.88
3MB_ SB,12/01/2020 03:00,2020,1,12,3,0,60,1.54,103.02,124.51,0,2,4,0,0,0,0,89.3,143.02,0,27,scattered clouds,A,3.553064444,4,1,Late Night,127.91,0.00,3.40
3MB_ SB,12/01/2020 05:00,2020,1,12,5,0,146,0,97.33,131.81,0,2,11,0,0,0,0,85.16,150.2,0,26,few clouds,D,3.550158889,4,1,Early Morning,127.81,4.00,0.00
3MB_ SB,12/01/2020 06:00,2020,1,12,6,0,391,0,79.43,164.63,0,2,44,0,0,0,0,78.8,162.19,0,26,scattered clouds,F,3.552888444,4,1,Early Morning,127.90,36.73,0.00
3MB_ SB,12/01/2020 07:00,2020,1,12,7,0,335,0.43,72.41,176.91,0,2,56,0,0,0,0,77.48,165.08,0,26,scattered clouds,F,3.5483175,4,1,Early Morning,127.74,49.17,0.00
3MB_ SB,12/01/2020 08:00,2020,1,12,8,0,501,0.48,82.21,157.95,0,2,37,0,0,0,0,81.9,155.97,0,25,few clouds,E,3.547557333,4,1,Early Morning,127.71,30.24,0.00
3MB_ SB,12/01/2020 09:00,2020,1,12,9,0,639,0.48,83.11,155.87,0,2,35,0,0,0,0,82.56,154.69,0,25,haze,E,3.546927222,4,1,Late Morning,127.69,28.18,0.00
3MB_ SB,12/01/2020 10:00,2020,1,12,10,0,1157,0,86.82,148.24,0,2,28,0,0,0,0,82.54,154.7,0,27,haze,E,3.547249278,4,1,Late Morning,127.70,20.54,0.00
3MB_ SB,12/01/2020 11:00,2020,1,12,11,0,1224,0,86.22,148.91,0,2,28,0,0,0,0,86.53,147.58,0,29,haze,E,3.547302028,4,1,Late Morning,127.70,21.21,0.00
3MB_ SB,12/01/2020 12:00,2020,1,12,12,0,1141,0.11,90.85,140.82,0,2,20,0,0,0,0,86.21,148.13,0,31,broken clouds,E,3.548419,4,1,Early Afternoon,127.74,13.08,0.00
3MB_ SB,12/01/2020 13:00,2020,1,12,13,0,783,0.51,85.97,148.92,0,2,28,0,0,0,0,84.33,151.48,0,32,broken clouds,E,3.547859167,4,1,Early Afternoon,127.72,21.20,0.00
3MB_ SB,12/01/2020 14:00,2020,1,12,14,0,805,0.55,86.75,147.39,0,2,27,0,0,0,0,84.3,151.51,0,33,broken clouds,E,3.547199444,4,1,Early Afternoon,127.70,19.69,0.00
3MB_ SB,12/01/2020 15:00,2020,1,12,15,0,917,0.5,85.18,150.21,0,2,30,0,0,0,0,82.36,155.05,0,33,broken clouds,E,3.547241667,4,1,Late Afternoon,127.70,22.51,0.00
3MB_ SB,12/01/2020 16:00,2020,1,12,16,0,925,0.53,83.46,153.41,0,2,33,0,0,0,0,84.57,151,0,35,broken clouds,E,3.54716,4,1,Late Afternoon,127.70,25.71,0.00
3MB_ SB,12/01/2020 17:00,2020,1,12,17,0,942,0.59,83.27,153.78,0,2,33,0,0,0,0,85.2,149.88,0,34,scattered clouds,E,3.548837,4,1,Late Afternoon,127.76,26.02,0.00
3MB_ SB,12/01/2020 18:00,2020,1,12,18,0,822,0.66,84.93,150.84,0,2,30,0,0,0,0,82.82,154.26,0,33,few clouds,E,3.548449667,4,1,Evening,127.74,23.10,0.00
3MB_ SB,12/01/2020 19:00,2020,1,12,19,0,812,0.61,81.17,157.93,0,2,37,0,0,0,0,82.94,154.02,0,31,clear sky,F,3.547399861,4,1,Evening,127.71,30.22,0.00
3MB_ SB,12/01/2020 20:00,2020,1,12,20,0,809,0.66,77.49,165.35,0,2,45,0,0,0,0,77.15,165.53,0,29,clear sky,F,3.547258917,4,1,Evening,127.70,37.65,0.00
3MB_ SB,12/01/2020 21:00,2020,1,12,21,0,663,0.5,82.46,155.05,0,2,35,0,0,0,0,79.53,160.57,0,28,clear sky,E,3.547499389,4,1,Late Evening,127.71,27.34,0.00
3MB_ SB,12/01/2020 22:00,2020,1,12,22,0,578,0.62,83.7,152.9,0,2,32,0,0,0,0,82.06,155.63,0,27,clear sky,E,3.547396667,4,1,Late Evening,127.71,25.19,0.00
3MB_ SB,12/01/2020 23:00,2020,1,12,23,0,434,0.66,83.64,152.73,0,2,32,0,0,0,0,85.2,149.89,0,27,clear sky,E,3.548029333,4,1,Late Evening,127.73,25.00,0.00
3MB_ SB,13/01/2020 00:00,2020,1,13,0,0,276,0.58,85.16,150.26,0,2,30,0,0,0,0,87.36,146.21,0,27,clear sky,E,3.547385111,4,2,Late Night,127.71,22.55,0.00
3MB_ SB,13/01/2020 01:00,2020,1,13,1,0,246,0,94.55,135.3,0,2,15,0,0,0,0,88.66,144.04,0,27,clear sky,D,3.548261722,4,2,Late Night,127.74,7.56,0.00
3MB_ SB,13/01/2020 05:00,2020,1,13,5,0,208,1.24,89.78,142.87,0,2,22,0,0,0,0,89.59,142.58,0,27,few clouds,E,3.644253333,4,2,Early Morning,131.19,11.68,0.00
3MB_ SB,13/01/2020 06:00,2020,1,13,6,0,1070,0.91,58.52,240.87,0,4,0,0,0,0,0,66.4,197.58,0,26,few clouds,F,3.691639833,4,2,Early Morning,132.90,107.97,0.00
3MB_ SB,13/01/2020 07:00,2020,1,13,7,0,1162,7.76,20.14,723.7,0,12,3,404.47,0,6,44,33.63,395.18,75.95,25,few clouds,F,3.574252444,4,2,Early Morning,128.67,595.03,0.00
3MB_ SB,13/01/2020 08:00,2020,1,13,8,0,1011,12.2,8.83,1497.73,0,24,57,1178.5,0,19,38,26.24,490.37,171.14,25,few clouds,F,3.732297556,4,2,Early Morning,134.36,1363.37,0.00
3MB_ SB,13/01/2020 09:00,2020,1,13,9,0,1080,2.42,69.75,238.07,0,3,58,0,0,0,0,51.26,262.12,0,26,haze,F,3.548360667,4,2,Late Morning,127.74,110.33,0.00
3MB_ SB,13/01/2020 10:00,2020,1,13,10,0,1990,0,77.42,165.12,0,2,45,0,0,0,0,69.72,183.22,0,28,haze,F,3.547234167,4,2,Late Morning,127.70,37.42,0.00
3MB_ SB,13/01/2020 11:00,2020,1,13,11,0,1981,0,74.12,173.25,0,2,53,0,0,0,0,72.93,175.1,0,29,broken clouds,F,3.547263472,4,2,Late Morning,127.70,45.55,0.00
3MB_ SB,13/01/2020 12:00,2020,1,13,12,0,1680,0,26.66,625.43,0,10,25,306.2,0,5,6,70.69,180.65,0,31,broken clouds,F,3.549019833,4,2,Early Afternoon,127.76,497.67,0.00
3MB_ SB,13/01/2020 13:00,2020,1,13,13,0,2110,0,46.23,332.01,0,5,32,12.78,0,0,12,74.69,171.06,0,27,broken clouds,F,3.547015556,4,2,Early Afternoon,127.69,204.32,0.00
3MB_ SB,13/01/2020 14:00,2020,1,13,14,0,1419,0.41,78.52,162.76,0,2,42,0,0,0,0,78.92,161.8,0,27,broken clouds,F,3.547432056,4,2,Early Afternoon,127.71,35.05,0.00
3MB_ SB,13/01/2020 15:00,2020,1,13,15,0,1078,0.52,84.87,150.61,0,2,30,0,0,0,0,80.39,158.86,0,28,few clouds,E,3.547966667,4,2,Late Afternoon,127.73,22.88,0.00
3MB_ SB,13/01/2020 16:00,2020,1,13,16,0,1889,0,88.27,144.88,0,2,24,0,0,0,0,81.5,156.72,0,28,few clouds,E,3.547373167,4,2,Late Afternoon,127.71,17.17,0.00
