Description,Date,Year,Month,Day,Hour,Minutes,Detected Devices,Stay Time,Speed [km/h],Total Travel Time seconds,Travel Time hour,Travel Time minutes,Travel Time seconds,Total Loss Time seconds,Loss Time hours,Loss Time minutes,Loss Time seconds,Typical speed [km/h],Typical Travel Time,Typical Loss Time,Congestion Alarm,Temperature,Weather
3MB-SB,02-07-19 12:00,2019,7,2,12,0,1434,0.15,77.62,164.98,0,2,44,0,0,0,0,71.88,177.66,0,,29,broken clouds
3MB-SB,02-07-19 13:00,2019,7,2,13,0,1792,0,77.1,166.51,0,2,46,0,0,0,0,74.4,171.65,0,,29,broken clouds
3MB-SB,02-07-19 14:00,2019,7,2,14,0,1066,0.41,80.36,159.1,0,2,39,0,0,0,0,76.97,165.91,0,,29,broken clouds
3MB-SB,02-07-19 15:00,2019,7,2,15,0,863,0.56,79.29,161.31,0,2,41,0,0,0,0,79.44,160.77,0,,31,broken clouds
3MB-SB,02-07-19 16:00,2019,7,2,16,0,956,0.82,82.82,154.67,0,2,34,0,0,0,0,81.04,157.58,0,,30,broken clouds
3MB-SB,02-07-19 17:00,2019,7,2,17,0,1678,3.39,81.66,156.8,0,2,36,0,0,0,0,80.16,159.31,0,,30,broken clouds
3MB-SB,02-07-19 18:00,2019,7,2,18,0,2379,0,84.98,150.43,0,2,30,0,0,0,0,80.75,158.14,0,,26,broken clouds
3MB-SB,02-07-19 19:00,2019,7,2,19,0,1845,1.96,84.93,150.45,0,2,30,0,0,0,0,77.86,164.04,0,,26,broken clouds
3MB-SB,02-07-19 20:00,2019,7,2,20,0,1854,0,81.63,156.92,0,2,36,0,0,0,0,74.43,171.58,0,,27,scattered clouds
3MB-SB,02-07-19 21:00,2019,7,2,21,0,1770,0,75.63,170.79,0,2,50,0,0,0,0,75.9,168.26,0,,27,scattered clouds
3MB-SB,02-07-19 22:00,2019,7,2,22,0,1393,0.01,80.32,159.25,0,2,39,0,0,0,0,76.44,167.07,0,,26,few clouds
3MB-SB,02-07-19 23:00,2019,7,2,23,0,750,0,87.2,147.14,0,2,27,0,0,0,0,80.3,159.05,0,,26,scattered clouds
3MB-SB,03-07-19 0:00,2019,7,3,0,0,305,0,89.74,142.93,0,2,22,0,0,0,0,82.2,155.36,0,,26,scattered clouds
3MB-SB,03-07-19 1:00,2019,7,3,1,0,84,1.3,91.27,140.72,0,2,20,0,0,0,0,86.69,147.31,0,,26,few clouds
3MB-SB,03-07-19 5:00,2019,7,3,5,0,79,0.83,91.12,140.46,0,2,20,0,0,0,0,82.16,155.44,0,,25,light intensity drizzle
3MB-SB,03-07-19 6:00,2019,7,3,6,0,699,0.61,72.48,178.67,0,2,58,0,0,0,0,71.69,180.59,0,,25,light intensity drizzle
3MB-SB,03-07-19 7:00,2019,7,3,7,0,961,3.22,61.79,216.58,0,3,36,0,0,0,0,55.6,229.74,0,,25,few clouds
3MB-SB,03-07-19 8:00,2019,7,3,8,0,813,1.47,79.18,163.41,0,2,43,0,0,0,0,52.61,243.17,0,,25,few clouds
3MB-SB,03-07-19 9:00,2019,7,3,9,0,778,0.44,78.85,162.32,0,2,42,0,0,0,0,64.51,198.19,0,,26,few clouds
3MB-SB,03-07-19 10:00,2019,7,3,10,0,1239,0.34,77.13,166.04,0,2,46,0,0,0,0,72.21,177.09,0,,27,few clouds
3MB-SB,03-07-19 11:00,2019,7,3,11,0,1703,0,74.39,172.33,0,2,52,0,0,0,0,70.09,182.24,0,,28,scattered clouds
3MB-SB,03-07-19 12:00,2019,7,3,12,0,1804,0,77.25,165.5,0,2,45,0,0,0,0,74.9,170.53,0,,29,scattered clouds
3MB-SB,03-07-19 13:00,2019,7,3,13,0,1685,0,77.41,165.38,0,2,45,0,0,0,0,76.38,167.18,0,,29,broken clouds
3MB-SB,03-07-19 14:00,2019,7,3,14,0,1632,0,80.73,158.55,0,2,38,0,0,0,0,78.53,162.62,0,,30,broken clouds
3MB-SB,03-07-19 15:00,2019,7,3,15,0,1151,0.55,81.79,156.54,0,2,36,0,0,0,0,80.62,158.39,0,,27,light rain
3MB-SB,03-07-19 16:00,2019,7,3,16,0,925,0.73,81.99,156.11,0,2,36,0,0,0,0,81.49,156.69,0,,27,light rain
3MB-SB,03-07-19 17:00,2019,7,3,17,0,1091,0.8,74.88,171.14,0,2,51,0,0,0,0,81.28,157.1,0,,27,light rain
3MB-SB,03-07-19 18:00,2019,7,3,18,0,1137,0.82,80.19,161.1,0,2,41,0,0,0,0,81.71,156.27,0,,29,scattered clouds
3MB-SB,03-07-19 19:00,2019,7,3,19,0,779,14.63,75.12,171.68,0,2,51,0,0,0,0,79.99,159.68,0,,29,scattered clouds
3MB-SB,03-07-19 20:00,2019,7,3,20,0,1138,8.77,80.74,158.48,0,2,38,0,0,0,0,75.39,169.39,0,,25,light rain
3MB-SB,03-07-19 21:00,2019,7,3,21,0,858,12.67,79,161.81,0,2,41,0,0,0,0,76.46,167.02,0,,27,scattered clouds
3MB-SB,03-07-19 22:00,2019,7,3,22,0,726,7.41,78.38,165.67,0,2,45,0,0,0,0,78.13,163.5,0,,27,scattered clouds
3MB-SB,03-07-19 23:00,2019,7,3,23,0,385,0.43,81.4,157.25,0,2,37,0,0,0,0,80.01,159.62,0,,26,few clouds
3MB-SB,04-07-19 0:00,2019,7,4,0,0,182,0.69,86.35,148.36,0,2,28,0,0,0,0,85.25,149.82,0,,26,few clouds
3MB-SB,04-07-19 5:00,2019,7,4,5,0,84,1.21,75.31,170.54,0,2,50,0,0,0,0,82.79,154.32,0,,25,thunderstorm with light rain
3MB-SB,04-07-19 6:00,2019,7,4,6,0,568,0.76,67.13,203.15,0,3,23,0,0,0,0,73.39,176.35,0,,25,thunderstorm
3MB-SB,04-07-19 7:00,2019,7,4,7,0,1127,0.47,29.91,566.97,0,9,26,247.74,0,4,7,60.66,211.07,0,,25,thunderstorm
3MB-SB,04-07-19 8:00,2019,7,4,8,0,1250,0,81.94,155.98,0,2,35,0,0,0,0,62.44,204.85,0,,25,thunderstorm
3MB-SB,04-07-19 9:00,2019,7,4,9,0,1159,0.15,77.28,165.65,0,2,45,0,0,0,0,72.64,175.9,0,,26,thunderstorm
3MB-SB,04-07-19 10:00,2019,7,4,10,0,941,0.7,73.97,172.84,0,2,52,0,0,0,0,74.94,170.43,0,,26,thunderstorm
3MB-SB,04-07-19 11:00,2019,7,4,11,0,922,0.64,76.47,167.48,0,2,47,0,0,0,0,73.04,174.85,0,,26,thunderstorm with light rain
3MB-SB,04-07-19 12:00,2019,7,4,12,0,874,0.72,72.36,177.24,0,2,57,0,0,0,0,74.67,171.08,0,,27,thunderstorm with light rain
3MB-SB,04-07-19 13:00,2019,7,4,13,0,1187,0.48,77.86,164.45,0,2,44,0,0,0,0,76.5,166.93,0,,27,thunderstorm
3MB-SB,04-07-19 14:00,2019,7,4,14,0,1608,0,68.94,185.5,0,3,5,0,0,0,0,76.67,166.69,0,,27,thunderstorm with light rain
3MB-SB,04-07-19 15:00,2019,7,4,15,0,1344,0,74.32,172.08,0,2,52,0,0,0,0,80.38,158.85,0,,26,thunderstorm with light rain
3MB-SB,04-07-19 16:00,2019,7,4,16,0,1570,0,70.54,182.15,0,3,2,0,0,0,0,78.91,161.82,0,,26,light rain
3MB-SB,04-07-19 17:00,2019,7,4,17,0,1531,0,76.55,167.04,0,2,47,0,0,0,0,79.89,159.88,0,,26,light rain
3MB-SB,04-07-19 18:00,2019,7,4,18,0,1753,0,78.8,162.47,0,2,42,0,0,0,0,80.81,158.04,0,,26,light rain
3MB-SB,04-07-19 19:00,2019,7,4,19,0,1386,9.46,85.39,149.81,0,2,29,0,0,0,0,78.93,161.8,0,,26,light rain
3MB-SB,04-07-19 20:00,2019,7,4,20,0,953,13.13,73.95,173.61,0,2,53,0,0,0,0,75.6,168.92,0,,26,light intensity drizzle
3MB-SB,04-07-19 21:00,2019,7,4,21,0,914,16.6,67.3,192.95,0,3,12,0,0,0,0,76.38,167.2,0,,25,scattered clouds
3MB-SB,04-07-19 22:00,2019,7,4,22,0,777,16.34,73.2,176.62,0,2,56,0,0,0,0,78.93,161.81,0,,25,few clouds
3MB-SB,04-07-19 23:00,2019,7,4,23,0,515,4.71,71.39,181.56,0,3,1,0,0,0,0,81.95,155.84,0,,25,few clouds
3MB-SB,05-07-19 0:00,2019,7,5,0,0,224,0.91,85.42,150.56,0,2,30,0,0,0,0,84.72,150.74,0,,25,few clouds
3MB-SB,05-07-19 1:00,2019,7,5,1,0,76,1.04,83.32,153.6,0,2,33,0,0,0,0,88.99,143.53,0,,25,light intensity drizzle
3MB-SB,05-07-19 5:00,2019,7,5,5,0,63,0.89,99.74,129.18,0,2,9,0,0,0,0,79.61,160.51,0,,25,few clouds
3MB-SB,05-07-19 6:00,2019,7,5,6,0,1362,0,71.52,182.84,0,3,2,0,0,0,0,72.79,177,0,,25,few clouds
3MB-SB,05-07-19 7:00,2019,7,5,7,0,1639,0,69.36,186.48,0,3,6,0,0,0,0,61.24,208.64,0,,25,few clouds
3MB-SB,05-07-19 8:00,2019,7,5,8,0,720,0.57,80.7,158.49,0,2,38,0,0,0,0,63.98,199.68,0,,25,broken clouds
3MB-SB,05-07-19 9:00,2019,7,5,9,0,721,0.56,78.22,163.99,0,2,43,0,0,0,0,69.68,183.29,0,,24,moderate rain
3MB-SB,05-07-19 10:00,2019,7,5,10,0,1760,0,64.54,207.87,0,3,27,0,0,0,0,72.75,175.55,0,,26,broken clouds
3MB-SB,05-07-19 11:00,2019,7,5,11,0,1720,0,78.17,163.78,0,2,43,0,0,0,0,70.34,181.55,0,,24,moderate rain
3MB-SB,05-07-19 12:00,2019,7,5,12,0,1054,0.53,79.36,161.12,0,2,41,0,0,0,0,72.19,176.89,0,,27,broken clouds
3MB-SB,05-07-19 13:00,2019,7,5,13,0,974,0.67,76.9,166.12,0,2,46,0,0,0,0,75.46,169.27,0,,28,broken clouds
3MB-SB,05-07-19 14:00,2019,7,5,14,0,1087,0.8,78.8,162.22,0,2,42,0,0,0,0,78.13,163.51,0,,28,broken clouds
3MB-SB,05-07-19 15:00,2019,7,5,15,0,1587,0,77.99,163.98,0,2,43,0,0,0,0,80.66,158.32,0,,27,broken clouds
3MB-SB,05-07-19 16:00,2019,7,5,16,0,1882,0,79.9,160.28,0,2,40,0,0,0,0,80.61,158.43,0,,26,thunderstorm with light rain
3MB-SB,05-07-19 17:00,2019,7,5,17,0,2016,0,81.39,158.46,0,2,38,0,0,0,0,79.66,160.31,0,,26,thunderstorm with light rain
3MB-SB,05-07-19 18:00,2019,7,5,18,0,1837,1.38,90.59,141.25,0,2,21,0,0,0,0,78.95,161.76,0,,26,light intensity drizzle
3MB-SB,05-07-19 19:00,2019,7,5,19,0,1174,9.03,85.6,149.8,0,2,29,0,0,0,0,78.98,161.72,0,,27,scattered clouds
3MB-SB,05-07-19 20:00,2019,7,5,20,0,1096,10.03,77,166.24,0,2,46,0,0,0,0,74.77,170.8,0,,26,scattered clouds
3MB-SB,05-07-19 21:00,2019,7,5,21,0,869,12.24,82.23,155.48,0,2,35,0,0,0,0,77.33,165.15,0,,26,scattered clouds
3MB-SB,05-07-19 22:00,2019,7,5,22,0,641,2.96,80.74,158.45,0,2,38,0,0,0,0,80.06,159.52,0,,25,scattered clouds
3MB-SB,05-07-19 23:00,2019,7,5,23,0,445,0.75,79.21,161.89,0,2,41,0,0,0,0,82.29,155.18,0,,25,few clouds
3MB-SB,06-07-19 0:00,2019,7,6,0,0,352,0.8,90.46,141.6,0,2,21,0,0,0,0,84.73,150.76,0,,25,few clouds
3MB-SB,06-07-19 1:00,2019,7,6,1,0,164,0.84,99.48,128.56,0,2,8,0,0,0,0,89.38,142.91,0,,25,few clouds
3MB-SB,06-07-19 3:00,2019,7,6,3,0,62,0.89,88.18,146.07,0,2,26,0,0,0,0,90.03,141.86,0,,25,few clouds
3MB-SB,06-07-19 5:00,2019,7,6,5,0,81,1.27,76.5,169.37,0,2,49,0,0,0,0,86.34,147.91,0,,25,scattered clouds
3MB-SB,06-07-19 6:00,2019,7,6,6,0,242,0.39,72.3,178.71,0,2,58,0,0,0,0,77.41,165.61,0,,25,light rain
3MB-SB,06-07-19 7:00,2019,7,6,7,0,455,0.59,76.63,168.77,0,2,48,0,0,0,0,73.91,172.86,0,,24,scattered clouds
3MB-SB,06-07-19 8:00,2019,7,6,8,0,608,0.51,84.14,153.14,0,2,33,0,0,0,0,77.08,165.74,0,,24,scattered clouds
3MB-SB,06-07-19 9:00,2019,7,6,9,0,739,0.6,70.48,183.24,0,3,3,0,0,0,0,73.83,172.98,0,,24,scattered clouds
3MB-SB,06-07-19 10:00,2019,7,6,10,0,835,0.59,80.34,159.75,0,2,39,0,0,0,0,72.72,175.64,0,,25,scattered clouds
3MB-SB,06-07-19 11:00,2019,7,6,11,0,828,0.68,79.57,160.95,0,2,40,0,0,0,0,75.65,168.81,0,,27,few clouds
3MB-SB,06-07-19 12:00,2019,7,6,12,0,893,0.57,79,162.02,0,2,42,0,0,0,0,75.14,169.95,0,,28,scattered clouds
3MB-SB,06-07-19 13:00,2019,7,6,13,0,861,0.59,80.6,158.93,0,2,38,0,0,0,0,76.43,167.07,0,,28,broken clouds
3MB-SB,06-07-19 14:00,2019,7,6,14,0,929,0.73,78.6,162.78,0,2,42,0,0,0,0,77.67,164.44,0,,29,broken clouds
3MB-SB,06-07-19 15:00,2019,7,6,15,0,854,0.56,81.03,157.86,0,2,37,0,0,0,0,80.34,158.95,0,,29,broken clouds
3MB-SB,06-07-19 16:00,2019,7,6,16,0,1774,0,84.8,150.84,0,2,30,0,0,0,0,80.47,158.69,0,,29,broken clouds
3MB-SB,06-07-19 17:00,2019,7,6,17,0,1630,0,81.04,157.75,0,2,37,0,0,0,0,81.31,157.05,0,,29,broken clouds
3MB-SB,06-07-19 18:00,2019,7,6,18,0,952,0.49,81.25,157.64,0,2,37,0,0,0,0,81.54,156.62,0,,29,broken clouds
3MB-SB,06-07-19 19:00,2019,7,6,19,0,881,0.59,84.52,151.52,0,2,31,0,0,0,0,80.93,157.83,0,,28,scattered clouds
3MB-SB,06-07-19 20:00,2019,7,6,20,0,881,0.87,78.05,164.15,0,2,44,0,0,0,0,77.34,165.12,0,,27,scattered clouds
3MB-SB,06-07-19 21:00,2019,7,6,21,0,785,0.83,77.75,165.51,0,2,45,0,0,0,0,79.62,160.41,0,,27,few clouds
3MB-SB,06-07-19 22:00,2019,7,6,22,0,617,0.82,79.68,160.53,0,2,40,0,0,0,0,81.44,156.79,0,,27,few clouds
3MB-SB,06-07-19 23:00,2019,7,6,23,0,395,0.57,78.61,163.19,0,2,43,0,0,0,0,82.82,154.21,0,,27,few clouds
3MB-SB,07-07-19 0:00,2019,7,7,0,0,303,0.19,83.71,152.79,0,2,32,0,0,0,0,87.09,146.63,0,,26,few clouds
3MB-SB,07-07-19 1:00,2019,7,7,1,0,221,0,85.49,149.41,0,2,29,0,0,0,0,89.72,142.32,0,,26,few clouds
3MB-SB,07-07-19 3:00,2019,7,7,3,0,49,0.61,106.62,120.46,0,2,0,0,0,0,0,89.36,142.92,0,,26,broken clouds
3MB-SB,07-07-19 6:00,2019,7,7,6,0,130,0.71,72.28,179.91,0,2,59,0,0,0,0,78.69,162.43,0,,25,few clouds
3MB-SB,07-07-19 7:00,2019,7,7,7,0,286,0.79,75.88,169.46,0,2,49,0,0,0,0,77.46,165.08,0,,25,few clouds
3MB-SB,07-07-19 8:00,2019,7,7,8,0,418,0.75,86.14,148.99,0,2,28,0,0,0,0,81.81,156.12,0,,25,few clouds
3MB-SB,07-07-19 9:00,2019,7,7,9,0,533,0.48,82.32,156.01,0,2,36,0,0,0,0,82.25,155.29,0,,26,few clouds
3MB-SB,07-07-19 10:00,2019,7,7,10,0,955,0,86.83,148.07,0,2,28,0,0,0,0,82.26,155.25,0,,27,scattered clouds
3MB-SB,07-07-19 11:00,2019,7,7,11,0,1000,0,89.61,142.83,0,2,22,0,0,0,0,85.62,149.15,0,,28,scattered clouds
3MB-SB,07-07-19 12:00,2019,7,7,12,0,561,0.62,89.15,143.81,0,2,23,0,0,0,0,85.86,148.75,0,,29,broken clouds
3MB-SB,07-07-19 13:00,2019,7,7,13,0,709,0.59,78.98,162.61,0,2,42,0,0,0,0,84,152.07,0,,29,broken clouds
3MB-SB,07-07-19 14:00,2019,7,7,14,0,743,0.5,83.57,153.53,0,2,33,0,0,0,0,84.16,151.76,0,,29,broken clouds
3MB-SB,07-07-19 15:00,2019,7,7,15,0,705,0.59,84.49,151.43,0,2,31,0,0,0,0,82.35,155.07,0,,29,broken clouds
3MB-SB,07-07-19 16:00,2019,7,7,16,0,828,0.61,81.6,157.37,0,2,37,0,0,0,0,84.55,151.03,0,,30,broken clouds
3MB-SB,07-07-19 17:00,2019,7,7,17,0,705,0.57,85.7,149.32,0,2,29,0,0,0,0,85.21,149.86,0,,29,broken clouds
3MB-SB,07-07-19 18:00,2019,7,7,18,0,1032,0.39,83.17,154.19,0,2,34,0,0,0,0,82.91,154.09,0,,29,broken clouds
3MB-SB,07-07-19 19:00,2019,7,7,19,0,1363,0,82.38,155.61,0,2,35,0,0,0,0,83.37,153.22,0,,28,broken clouds
3MB-SB,07-07-19 20:00,2019,7,7,20,0,1125,0.16,79.44,161.52,0,2,41,0,0,0,0,77.5,164.77,0,,28,broken clouds
3MB-SB,07-07-19 21:00,2019,7,7,21,0,610,0.6,73.77,173.36,0,2,53,0,0,0,0,79.58,160.47,0,,27,broken clouds
3MB-SB,07-07-19 22:00,2019,7,7,22,0,508,0.61,80.87,158.23,0,2,38,0,0,0,0,82.19,155.38,0,,25,light rain
3MB-SB,07-07-19 23:00,2019,7,7,23,0,362,0.51,83.93,152.29,0,2,32,0,0,0,0,85.08,150.08,0,,25,light rain
3MB-SB,08-07-19 0:00,2019,7,8,0,0,181,0.92,81.55,156.84,0,2,36,0,0,0,0,87.33,146.27,0,,26,scattered clouds
3MB-SB,08-07-19 1:00,2019,7,8,1,0,85,0.67,88.61,144.18,0,2,24,0,0,0,0,88.59,144.15,0,,26,scattered clouds
3MB-SB,08-07-19 5:00,2019,7,8,5,0,139,0.88,75.04,171.65,0,2,51,0,0,0,0,88.67,144.04,0,,23,thunderstorm
3MB-SB,08-07-19 6:00,2019,7,8,6,0,923,0.8,56.45,263.27,0,4,23,0,0,0,0,64.55,204.08,0,,23,few clouds
3MB-SB,08-07-19 7:00,2019,7,8,7,0,905,10.42,18.96,727.29,0,12,7,408.06,0,6,48,31.22,429.41,110.18,,23,few clouds
3MB-SB,08-07-19 8:00,2019,7,8,8,0,825,11.21,30.69,696.05,0,11,36,376.82,0,6,16,23.52,546.06,226.83,,24,scattered clouds
3MB-SB,08-07-19 9:00,2019,7,8,9,0,762,1.06,83.68,152.97,0,2,32,0,0,0,0,47.53,287.01,0,,25,scattered clouds
3MB-SB,08-07-19 10:00,2019,7,8,10,0,1076,0.47,79.03,161.92,0,2,41,0,0,0,0,69.25,184.5,0,,26,scattered clouds
3MB-SB,08-07-19 11:00,2019,7,8,11,0,1772,0,76.8,167.33,0,2,47,0,0,0,0,72.59,175.91,0,,27,scattered clouds
3MB-SB,08-07-19 12:00,2019,7,8,12,0,1596,0.12,77.27,165.58,0,2,45,0,0,0,0,70.33,181.57,0,,27,broken clouds
3MB-SB,08-07-19 13:00,2019,7,8,13,0,910,0.69,77.6,164.99,0,2,44,0,0,0,0,74.21,172.18,0,,28,broken clouds
3MB-SB,08-07-19 14:00,2019,7,8,14,0,843,0.56,78.33,163.59,0,2,43,0,0,0,0,78.93,161.8,0,,29,scattered clouds
3MB-SB,08-07-19 15:00,2019,7,8,15,0,1411,0.01,79.67,160.68,0,2,40,0,0,0,0,80.35,158.95,0,,29,scattered clouds
3MB-SB,08-07-19 16:00,2019,7,8,16,0,1679,0,78.95,163.06,0,2,43,0,0,0,0,81.45,156.81,0,,29,scattered clouds
3MB-SB,08-07-19 17:00,2019,7,8,17,0,2126,0,85.23,150.01,0,2,30,0,0,0,0,79.17,161.3,0,,29,scattered clouds
3MB-SB,08-07-19 18:00,2019,7,8,18,0,1591,0.39,80.08,160.6,0,2,40,0,0,0,0,80,159.63,0,,28,few clouds
3MB-SB,08-07-19 19:00,2019,7,8,19,0,1075,5.47,86.06,148.71,0,2,28,0,0,0,0,79.27,161.14,0,,27,few clouds
3MB-SB,08-07-19 20:00,2019,7,8,20,0,1752,2.72,72.72,177.06,0,2,57,0,0,0,0,75.36,169.46,0,,27,scattered clouds
3MB-SB,08-07-19 21:00,2019,7,8,21,0,1733,0.01,76.85,166.89,0,2,46,0,0,0,0,77.2,165.46,0,,26,scattered clouds
3MB-SB,08-07-19 22:00,2019,7,8,22,0,1091,0,77.67,164.84,0,2,44,0,0,0,0,76.58,166.77,0,,25,few clouds
3MB-SB,08-07-19 23:00,2019,7,8,23,0,644,0,80.51,158.7,0,2,38,0,0,0,0,82.79,154.29,0,,25,few clouds
3MB-SB,09-07-19 0:00,2019,7,9,0,0,213,1.08,78.18,164.01,0,2,44,0,0,0,0,84.14,151.78,0,,25,few clouds
3MB-SB,09-07-19 1:00,2019,7,9,1,0,57,1.79,87.05,147.31,0,2,27,0,0,0,0,84.67,150.83,0,,25,few clouds
3MB-SB,09-07-19 5:00,2019,7,9,5,0,76,0.95,78.19,163.74,0,2,43,0,0,0,0,84.41,151.3,0,,25,few clouds
3MB-SB,09-07-19 6:00,2019,7,9,6,0,733,0.5,70.37,185.5,0,3,5,0,0,0,0,70.15,185.1,0,,25,few clouds
3MB-SB,09-07-19 7:00,2019,7,9,7,0,1058,2.88,64.74,198.78,0,3,18,0,0,0,0,53.49,239.21,0,,25,few clouds
3MB-SB,09-07-19 8:00,2019,7,9,8,0,785,2.4,77.62,165.47,0,2,45,0,0,0,0,43.01,298.82,0,,25,few clouds
3MB-SB,09-07-19 9:00,2019,7,9,9,0,740,0.58,82.01,156.19,0,2,36,0,0,0,0,67.92,189.59,0,,25,few clouds
3MB-SB,09-07-19 10:00,2019,7,9,10,0,1847,0,80.09,159.97,0,2,39,0,0,0,0,73.16,174.57,0,,26,few clouds
3MB-SB,09-07-19 11:00,2019,7,9,11,0,1824,0,72.98,175.3,0,2,55,0,0,0,0,71.16,179.46,0,,23,moderate rain
3MB-SB,09-07-19 12:00,2019,7,9,12,0,1364,0.36,74.32,172.25,0,2,52,0,0,0,0,71.88,177.66,0,,27,broken clouds
3MB-SB,09-07-19 13:00,2019,7,9,13,0,1744,0,78.4,163.06,0,2,43,0,0,0,0,74.4,171.65,0,,29,light intensity drizzle
3MB-SB,09-07-19 14:00,2019,7,9,14,0,1859,0,80.02,159.95,0,2,39,0,0,0,0,76.97,165.91,0,,29,broken clouds
3MB-SB,09-07-19 15:00,2019,7,9,15,0,1610,0,80.89,158.28,0,2,38,0,0,0,0,79.44,160.77,0,,30,broken clouds
3MB-SB,09-07-19 16:00,2019,7,9,16,0,1726,0,82.29,155.76,0,2,35,0,0,0,0,81.04,157.58,0,,30,broken clouds
3MB-SB,09-07-19 17:00,2019,7,9,17,0,1960,0,81.16,158.34,0,2,38,0,0,0,0,80.16,159.31,0,,28,scattered clouds
3MB-SB,09-07-19 18:00,2019,7,9,18,0,1398,0.8,79.12,161.93,0,2,41,0,0,0,0,80.75,158.14,0,,28,few clouds
3MB-SB,09-07-19 19:00,2019,7,9,19,0,1860,0.47,78.43,163.21,0,2,43,0,0,0,0,77.86,164.04,0,,29,few clouds
3MB-SB,09-07-19 20:00,2019,7,9,20,0,1957,0.02,71.89,177.95,0,2,57,0,0,0,0,74.43,171.58,0,,27,few clouds
3MB-SB,09-07-19 21:00,2019,7,9,21,0,1270,6.27,80.12,160.35,0,2,40,0,0,0,0,75.9,168.26,0,,26,few clouds
3MB-SB,09-07-19 22:00,2019,7,9,22,0,848,2.79,75.33,169.9,0,2,49,0,0,0,0,76.44,167.07,0,,26,few clouds
3MB-SB,09-07-19 23:00,2019,7,9,23,0,927,0,83.52,153.11,0,2,33,0,0,0,0,80.3,159.05,0,,26,few clouds
3MB-SB,10-07-19 0:00,2019,7,10,0,0,359,0.12,83.6,152.89,0,2,32,0,0,0,0,82.2,155.36,0,,26,few clouds
3MB-SB,10-07-19 1:00,2019,7,10,1,0,115,0.62,90.96,140.65,0,2,20,0,0,0,0,86.77,147.17,0,,26,few clouds
3MB-SB,10-07-19 2:00,2019,7,10,2,0,74,0,75.61,169.55,0,2,49,0,0,0,0,84.62,150.99,0,,25,few clouds
3MB-SB,10-07-19 5:00,2019,7,10,5,0,88,0.48,86.31,148.3,0,2,28,0,0,0,0,82.16,155.44,0,,25,few clouds
3MB-SB,10-07-19 6:00,2019,7,10,6,0,692,0.59,69.21,188.29,0,3,8,0,0,0,0,71.69,180.59,0,,25,few clouds
3MB-SB,10-07-19 7:00,2019,7,10,7,0,952,4.17,63.94,207.86,0,3,27,0,0,0,0,55.6,229.74,0,,25,few clouds
3MB-SB,10-07-19 8:00,2019,7,10,8,0,711,0.72,82.24,155.72,0,2,35,0,0,0,0,52.61,243.17,0,,25,haze
3MB-SB,10-07-19 9:00,2019,7,10,9,0,771,0.56,80.03,159.79,0,2,39,0,0,0,0,64.51,198.19,0,,25,haze
3MB-SB,10-07-19 10:00,2019,7,10,10,0,918,0.7,78.49,163.3,0,2,43,0,0,0,0,72.21,177.09,0,,26,scattered clouds
3MB-SB,10-07-19 11:00,2019,7,10,11,0,973,0.61,73.69,173.67,0,2,53,0,0,0,0,70.09,182.24,0,,27,broken clouds
3MB-SB,10-07-19 12:00,2019,7,10,12,0,1056,0.7,75.88,168.7,0,2,48,0,0,0,0,74.9,170.53,0,,29,broken clouds
3MB-SB,10-07-19 13:00,2019,7,10,13,0,1053,1.02,77.37,165.61,0,2,45,0,0,0,0,76.38,167.18,0,,28,broken clouds
3MB-SB,10-07-19 14:00,2019,7,10,14,0,937,0.59,79.27,161.34,0,2,41,0,0,0,0,78.53,162.62,0,,30,broken clouds
3MB-SB,10-07-19 15:00,2019,7,10,15,0,923,0.77,81.77,156.42,0,2,36,0,0,0,0,80.62,158.39,0,,30,broken clouds
3MB-SB,10-07-19 16:00,2019,7,10,16,0,1686,0.24,84.81,150.98,0,2,30,0,0,0,0,81.49,156.69,0,,30,broken clouds
3MB-SB,10-07-19 17:00,2019,7,10,17,0,1865,0,83.06,153.9,0,2,33,0,0,0,0,81.28,157.1,0,,30,broken clouds
3MB-SB,10-07-19 18:00,2019,7,10,18,0,1894,0.49,76.78,167.09,0,2,47,0,0,0,0,81.71,156.27,0,,29,scattered clouds
3MB-SB,10-07-19 19:00,2019,7,10,19,0,1174,7.35,81.08,157.97,0,2,37,0,0,0,0,79.99,159.68,0,,28,few clouds
3MB-SB,10-07-19 20:00,2019,7,10,20,0,1084,9.7,79.45,161.1,0,2,41,0,0,0,0,75.39,169.39,0,,27,few clouds
3MB-SB,10-07-19 21:00,2019,7,10,21,0,943,10.52,78.09,163.82,0,2,43,0,0,0,0,76.45,167.03,0,,26,thunderstorm
3MB-SB,10-07-19 22:00,2019,7,10,22,0,529,0.77,74.86,171.55,0,2,51,0,0,0,0,78.13,163.5,0,,26,thunderstorm
3MB-SB,10-07-19 23:00,2019,7,10,23,0,598,0.4,78.44,163.05,0,2,43,0,0,0,0,80.01,159.62,0,,26,thunderstorm
3MB-SB,11-07-19 0:00,2019,7,11,0,0,366,0,92.78,137.9,0,2,17,0,0,0,0,85.25,149.82,0,,25,few clouds
3MB-SB,11-07-19 5:00,2019,7,11,5,0,104,1.19,85.94,149.62,0,2,29,0,0,0,0,82.79,154.32,0,,25,few clouds
3MB-SB,11-07-19 6:00,2019,7,11,6,0,636,0.59,71.36,182.57,0,3,2,0,0,0,0,73.13,176.89,0,,25,few clouds
