Description,Date,Year,Month,Day,Hour,Minutes,Detected Devices,Stay Time,Speed [km/h],Total Travel Time seconds,Travel Time hour,Travel Time minutes,Travel Time seconds,Total Loss Time seconds,Loss Time hours,Loss Time minutes,Loss Time seconds,Typical speed [km/h],Typical Travel Time,Typical Loss Time,Temperature,Weather,Level of Service,Length of Detection,Number of Lanes,Day of Week,Time of Day
IKRD_Northbound,25/12/2019 09:00,2019,12,25,9,0,278,1.86,63.82,128.45,0,2,8,0,0,0,0,31.68,256.45,53.5,23,haze,F,2.25676,4,4,Late Morning
IKRD_Northbound,25/12/2019 10:00,2019,12,25,10,0,276,1.74,61.3,133.04,0,2,13,0,0,0,0,34.17,237.65,34.7,25,haze,F,2.255694583,4,4,Late Morning
IKRD_Northbound,25/12/2019 11:00,2019,12,25,11,0,519,1.32,64.55,127.06,0,2,7,0,0,0,0,35.17,230.84,27.89,26,haze,F,2.255178556,4,4,Late Morning
IKRD_Northbound,25/12/2019 12:00,2019,12,25,12,0,591,0.4,65.14,124.72,0,2,4,0,0,0,0,34.91,232.62,29.67,29,haze,F,2.255767833,4,4,Early Afternoon
IKRD_Northbound,25/12/2019 13:00,2019,12,25,13,0,398,1.75,58.36,139.77,0,2,19,0,0,0,0,31.07,262.14,59.19,30,clear sky,F,2.262413833,4,4,Early Afternoon
IKRD_Northbound,25/12/2019 14:00,2019,12,25,14,0,403,2.58,61.21,133.16,0,2,13,0,0,0,0,27.27,298.37,95.42,32,clear sky,F,2.26015275,4,4,Early Afternoon
IKRD_Northbound,25/12/2019 15:00,2019,12,25,15,0,326,1.78,61.88,132.03,0,2,12,0,0,0,0,25.6,317.21,114.26,33,clear sky,F,2.255715556,4,4,Late Afternoon
IKRD_Northbound,25/12/2019 16:00,2019,12,25,16,0,301,2.48,59.94,136.07,0,2,16,0,0,0,0,25.75,315.37,112.42,35,clear sky,F,2.255771528,4,4,Late Afternoon
IKRD_Northbound,25/12/2019 17:00,2019,12,25,17,0,381,1.82,70.13,116.06,0,1,56,0,0,0,0,26.17,310.67,107.72,28,clear sky,F,2.258398306,4,4,Late Afternoon
IKRD_Northbound,25/12/2019 18:00,2019,12,25,18,0,573,0.46,61.79,135,0,2,15,0,0,0,0,25.96,313.39,110.44,33,clear sky,F,2.259890111,4,4,Evening
IKRD_Northbound,25/12/2019 19:00,2019,12,25,19,0,535,0.4,62.49,132.33,0,2,12,0,0,0,0,24.66,329.3,126.35,31,clear sky,F,2.255705,4,4,Evening
IKRD_Northbound,25/12/2019 20:00,2019,12,25,20,0,377,1.2,56.32,144.27,0,2,24,0,0,0,0,24.03,338.09,135.14,29,clear sky,F,2.25675075,4,4,Evening
IKRD_Northbound,25/12/2019 21:00,2019,12,25,21,0,379,1.86,55.61,146.28,0,2,26,0,0,0,0,26.49,307.33,104.38,29,clear sky,F,2.261436583,4,4,Late Evening
IKRD_Northbound,25/12/2019 22:00,2019,12,25,22,0,475,0.2,54.59,148.84,0,2,28,0,0,0,0,33.93,240.07,37.12,28,clear sky,F,2.26265975,4,4,Late Evening
IKRD_Northbound,25/12/2019 23:00,2019,12,25,23,0,353,0.15,62.53,130.97,0,2,10,0,0,0,0,37.57,216.11,13.16,27,clear sky,F,2.255347972,4,4,Late Evening
IKRD_Northbound,26/12/2019 00:00,2019,12,26,0,0,192,0,55.65,147.05,0,2,27,0,0,0,0,34.77,233.48,30.53,26,clear sky,F,2.255027667,4,5,Late Night
IKRD_Northbound,26/12/2019 01:00,2019,12,26,1,0,83,4.35,61.74,131.78,0,2,11,0,0,0,0,35.57,228.73,25.78,26,clear sky,F,2.259979472,4,5,Late Night
IKRD_Northbound,26/12/2019 02:00,2019,12,26,2,0,48,3.08,63.75,127.47,0,2,7,0,0,0,0,36.84,220.58,17.63,25,clear sky,F,2.257268667,4,5,Late Night
IKRD_Northbound,26/12/2019 03:00,2019,12,26,3,0,42,1.59,69.84,116.52,0,1,56,0,0,0,0,36.52,222.39,19.44,25,clear sky,F,2.256023,4,5,Late Night
IKRD_Northbound,26/12/2019 04:00,2019,12,26,4,0,66,0.33,74.41,109.81,0,1,49,0,0,0,0,38.66,210.11,7.16,25,haze,F,2.256347944,4,5,Early Morning
IKRD_Northbound,26/12/2019 05:00,2019,12,26,5,0,172,0,72.03,112.92,0,1,52,0,0,0,0,40.72,200.17,0,25,mist,F,2.264145111,4,5,Early Morning
IKRD_Northbound,26/12/2019 06:00,2019,12,26,6,0,225,0.09,67.92,120.03,0,2,0,0,0,0,0,46.17,175.87,0,24,mist,F,2.25553275,4,5,Early Morning
IKRD_Northbound,26/12/2019 07:00,2019,12,26,7,0,177,1.22,66.87,121.5,0,2,1,0,0,0,0,46.95,172.97,0,24,mist,F,2.255817083,4,5,Early Morning
IKRD_Northbound,26/12/2019 08:00,2019,12,26,8,0,205,2.13,62.4,130.39,0,2,10,0,0,0,0,40.89,201.41,0,23,mist,F,2.287681917,4,5,Early Morning
IKRD_Northbound,26/12/2019 09:00,2019,12,26,9,0,216,4.76,66.18,122.81,0,2,2,0,0,0,0,34.61,235.01,32.06,23,mist,F,2.259360028,4,5,Late Morning
IKRD_Northbound,26/12/2019 10:00,2019,12,26,10,0,271,2.23,67.34,120.85,0,2,0,0,0,0,0,40.1,202.7,0,28,scattered clouds,F,2.257852778,4,5,Late Morning
IKRD_Northbound,26/12/2019 11:00,2019,12,26,11,0,298,2.31,65.2,125.42,0,2,5,0,0,0,0,40.23,202.07,0,28,scattered clouds,F,2.25813225,4,5,Late Morning
IKRD_Northbound,26/12/2019 12:00,2019,12,26,12,0,343,2.08,61.68,131.94,0,2,11,0,0,0,0,35.2,231.16,28.21,31,few clouds,F,2.260231111,4,5,Early Afternoon
IKRD_Northbound,26/12/2019 13:00,2019,12,26,13,0,338,1.57,56.03,148.69,0,2,28,0,0,0,0,32.51,250.58,47.63,32,few clouds,F,2.262876611,4,5,Early Afternoon
IKRD_Northbound,26/12/2019 14:00,2019,12,26,14,0,621,0.88,55.31,148.63,0,2,28,0,0,0,0,29.79,272.59,69.64,33,few clouds,F,2.25568225,4,5,Early Afternoon
IKRD_Northbound,26/12/2019 15:00,2019,12,26,15,0,695,0.16,49.52,165.66,0,2,45,0,0,0,0,27.21,298.97,96.02,34,scattered clouds,F,2.259714917,4,5,Late Afternoon
IKRD_Northbound,26/12/2019 16:00,2019,12,26,16,0,609,0.77,57.75,140.85,0,2,20,0,0,0,0,25.92,313.37,110.42,34,few clouds,F,2.256264,4,5,Late Afternoon
IKRD_Northbound,26/12/2019 17:00,2019,12,26,17,0,298,1.25,57.61,141.42,0,2,21,0,0,0,0,22.85,355.68,152.73,34,few clouds,F,2.25758,4,5,Late Afternoon
IKRD_Northbound,26/12/2019 18:00,2019,12,26,18,0,383,2.06,48.45,171.71,0,2,51,0,0,0,0,24.11,337,134.05,33,few clouds,F,2.256963889,4,5,Evening
IKRD_Northbound,26/12/2019 19:00,2019,12,26,19,0,364,1.64,44.74,182.86,0,3,2,0,0,0,0,23.11,351.43,148.48,31,few clouds,F,2.255985361,4,5,Evening
IKRD_Northbound,26/12/2019 20:00,2019,12,26,20,0,358,3.76,43.38,188.74,0,3,8,0,0,0,0,24.45,332.49,129.54,30,few clouds,F,2.25816125,4,5,Evening
IKRD_Northbound,26/12/2019 21:00,2019,12,26,21,0,385,1.8,47.21,175.58,0,2,55,0,0,0,0,27.44,297.75,94.8,28,scattered clouds,F,2.269516667,4,5,Late Evening
IKRD_Northbound,26/12/2019 22:00,2019,12,26,22,0,530,0.62,48.99,166.37,0,2,46,0,0,0,0,31.43,258.98,56.03,28,scattered clouds,F,2.261039278,4,5,Late Evening
IKRD_Northbound,26/12/2019 23:00,2019,12,26,23,0,393,1.08,56.47,144.19,0,2,24,0,0,0,0,35.7,227.43,24.48,27,scattered clouds,F,2.2553475,4,5,Late Evening
IKRD_Northbound,27/12/2019 00:00,2019,12,27,0,0,251,1.23,62.62,129.76,0,2,9,0,0,0,0,36.57,222.01,19.06,27,few clouds,F,2.255251583,4,6,Late Night
IKRD_Northbound,27/12/2019 01:00,2019,12,27,1,0,87,80.88,66.34,122.53,0,2,2,0,0,0,0,37.39,217.36,14.41,26,few clouds,F,2.257525111,4,6,Late Night
IKRD_Northbound,27/12/2019 02:00,2019,12,27,2,0,56,2.03,67.7,121.46,0,2,1,0,0,0,0,37.96,213.88,10.93,25,scattered clouds,F,2.255245778,4,6,Late Night
IKRD_Northbound,27/12/2019 03:00,2019,12,27,3,0,59,3.67,78.67,103.74,0,1,43,0,0,0,0,39.15,207.47,4.52,25,clear sky,F,2.25623625,4,6,Late Night
IKRD_Northbound,27/12/2019 04:00,2019,12,27,4,0,88,2.59,80.84,100.62,0,1,40,0,0,0,0,40.78,199.14,0,25,clear sky,F,2.255813667,4,6,Early Morning
IKRD_Northbound,27/12/2019 05:00,2019,12,27,5,0,166,4.24,71.21,114.41,0,1,54,0,0,0,0,42.47,191.64,0,24,haze,F,2.260819667,4,6,Early Morning
IKRD_Northbound,27/12/2019 06:00,2019,12,27,6,0,297,2.46,64.68,125.85,0,2,5,0,0,0,0,47.52,170.96,0,24,haze,F,2.256672,4,6,Early Morning
IKRD_Northbound,27/12/2019 07:00,2019,12,27,7,0,381,2.27,67.05,121.66,0,2,1,0,0,0,0,46.49,174.81,0,23,haze,F,2.257476917,4,6,Early Morning
IKRD_Northbound,27/12/2019 08:00,2019,12,27,8,0,374,3.2,60.1,135.5,0,2,15,0,0,0,0,38.95,209.18,6.23,24,haze,F,2.263211389,4,6,Early Morning
IKRD_Northbound,27/12/2019 09:00,2019,12,27,9,0,405,2.82,57.8,140.69,0,2,20,0,0,0,0,34.16,237.8,34.85,24,mist,F,2.256457778,4,6,Late Morning
IKRD_Northbound,27/12/2019 10:00,2019,12,27,10,0,497,1.52,55.09,147.92,0,2,27,0,0,0,0,34.52,235.32,32.37,26,haze,F,2.256457333,4,6,Late Morning
IKRD_Northbound,27/12/2019 11:00,2019,12,27,11,0,835,0.25,55.83,147.38,0,2,27,0,0,0,0,37.16,218.67,15.72,28,haze,F,2.257160333,4,6,Late Morning
IKRD_Northbound,27/12/2019 12:00,2019,12,27,12,0,875,0.42,53.07,159.9,0,2,39,0,0,0,0,34.6,235.24,32.29,30,haze,F,2.260917778,4,6,Early Afternoon
IKRD_Northbound,27/12/2019 13:00,2019,12,27,13,0,557,1.78,42.65,209.77,0,3,29,6.82,0,0,6,29.09,280.28,77.33,32,scattered clouds,F,2.264818111,4,6,Early Afternoon
IKRD_Northbound,27/12/2019 14:00,2019,12,27,14,0,514,3.28,28.53,322.21,0,5,22,119.26,0,1,59,26.39,307.83,104.88,33,scattered clouds,F,2.256564917,4,6,Early Afternoon
IKRD_Northbound,27/12/2019 15:00,2019,12,27,15,0,480,1.97,31.34,264.36,0,4,24,61.41,0,1,1,26.89,302.16,99.21,34,few clouds,F,2.256967333,4,6,Late Afternoon
IKRD_Northbound,27/12/2019 16:00,2019,12,27,16,0,481,2.15,46.7,177.58,0,2,57,0,0,0,0,23.75,344.27,141.32,35,few clouds,F,2.271225694,4,6,Late Afternoon
IKRD_Northbound,27/12/2019 17:00,2019,12,27,17,0,473,2.58,40.67,211.47,0,3,31,8.52,0,0,8,24.56,330.76,127.81,35,few clouds,F,2.256518222,4,6,Late Afternoon
IKRD_Northbound,27/12/2019 18:00,2019,12,27,18,0,463,2.52,30.21,287.26,0,4,47,84.31,0,1,24,23.05,353.65,150.7,33,few clouds,F,2.264342361,4,6,Evening
IKRD_Northbound,27/12/2019 19:00,2019,12,27,19,0,503,3.06,38.95,209.35,0,3,29,6.4,0,0,6,22.81,356.37,153.42,31,few clouds,F,2.257999917,4,6,Evening
IKRD_Northbound,27/12/2019 20:00,2019,12,27,20,0,445,3.51,44.08,185.15,0,3,5,0,0,0,0,21.75,373.62,170.67,29,few clouds,F,2.2572875,4,6,Evening
IKRD_Northbound,27/12/2019 21:00,2019,12,27,21,0,343,7.06,13.67,626.9,0,10,26,423.95,0,7,3,25.46,320.33,117.38,28,clear sky,F,2.265444944,4,6,Late Evening
IKRD_Northbound,27/12/2019 22:00,2019,12,27,22,0,332,6.84,8.09,1007.75,0,16,47,804.8,0,13,24,28.08,289.43,86.48,27,clear sky,F,2.257554,4,6,Late Evening
IKRD_Northbound,27/12/2019 23:00,2019,12,27,23,0,288,2.7,35.79,286.77,0,4,46,83.82,0,1,23,28.2,288.27,85.32,27,clear sky,F,2.258115,4,6,Late Evening
IKRD_Northbound,28/12/2019 00:00,2019,12,28,0,0,176,0.78,59.59,137.1,0,2,17,0,0,0,0,31.68,256.52,53.57,27,clear sky,F,2.257376,4,7,Late Night
IKRD_Northbound,28/12/2019 01:00,2019,12,28,1,0,104,1.61,61.18,133.79,0,2,13,0,0,0,0,35.82,226.92,23.97,26,clear sky,F,2.257854,4,7,Late Night
IKRD_Northbound,28/12/2019 02:00,2019,12,28,2,0,93,0.96,70.54,115.27,0,1,55,0,0,0,0,38.31,212.03,9.08,25,clear sky,F,2.256352583,4,7,Late Night
IKRD_Northbound,28/12/2019 03:00,2019,12,28,3,0,70,3.6,64.45,126.4,0,2,6,0,0,0,0,41.38,196.19,0,25,clear sky,F,2.255095056,4,7,Late Night
IKRD_Northbound,28/12/2019 04:00,2019,12,28,4,0,111,2.1,67.95,119.83,0,1,59,0,0,0,0,42.35,191.68,0,25,clear sky,F,2.254902222,4,7,Early Morning
IKRD_Northbound,28/12/2019 05:00,2019,12,28,5,0,201,0.96,62.29,130.88,0,2,10,0,0,0,0,44.13,183.99,0,24,haze,F,2.25541075,4,7,Early Morning
IKRD_Northbound,28/12/2019 06:00,2019,12,28,6,0,308,1.56,62.17,131.28,0,2,11,0,0,0,0,45.12,180.11,0,24,haze,F,2.257378667,4,7,Early Morning
IKRD_Northbound,28/12/2019 07:00,2019,12,28,7,0,295,1.79,59.18,137.93,0,2,17,0,0,0,0,41.31,196.6,0,24,haze,F,2.255985,4,7,Early Morning
IKRD_Northbound,28/12/2019 08:00,2019,12,28,8,0,253,4.06,58.47,139.77,0,2,19,0,0,0,0,45.13,179.9,0,24,haze,F,2.255246389,4,7,Early Morning
IKRD_Northbound,28/12/2019 09:00,2019,12,28,9,0,310,1.19,59.12,137.93,0,2,17,0,0,0,0,44.62,181.98,0,25,haze,F,2.255541,4,7,Late Morning
IKRD_Northbound,28/12/2019 10:00,2019,12,28,10,0,335,2.35,60.18,135.35,0,2,15,0,0,0,0,42.16,192.59,0,27,haze,F,2.255442889,4,7,Late Morning
IKRD_Northbound,28/12/2019 11:00,2019,12,28,11,0,393,2.21,57.24,142.41,0,2,22,0,0,0,0,40.8,199.08,0,29,haze,F,2.25624,4,7,Late Morning
IKRD_Northbound,28/12/2019 12:00,2019,12,28,12,0,423,2.38,53.96,151.63,0,2,31,0,0,0,0,36.07,225.64,22.69,31,haze,F,2.260787444,4,7,Early Afternoon
IKRD_Northbound,28/12/2019 13:00,2019,12,28,13,0,421,2.08,52.3,156.45,0,2,36,0,0,0,0,32.42,250.51,47.56,32,haze,F,2.255981722,4,7,Early Afternoon
IKRD_Northbound,28/12/2019 14:00,2019,12,28,14,0,420,2.75,36.67,226.06,0,3,46,23.11,0,0,23,28.78,282.21,79.26,27,clear sky,F,2.256112167,4,7,Early Afternoon
IKRD_Northbound,28/12/2019 15:00,2019,12,28,15,0,403,2.18,45.04,184.12,0,3,4,0,0,0,0,26.56,306.47,103.52,34,haze,F,2.261067556,4,7,Late Afternoon
IKRD_Northbound,28/12/2019 16:00,2019,12,28,16,0,774,0.49,51.41,159.29,0,2,39,0,0,0,0,26.25,309.81,106.86,34,haze,F,2.25903125,4,7,Late Afternoon
IKRD_Northbound,28/12/2019 17:00,2019,12,28,17,0,880,0.5,52.41,156.08,0,2,36,0,0,0,0,27.77,292.43,89.48,34,haze,F,2.255772528,4,7,Late Afternoon
IKRD_Northbound,28/12/2019 18:00,2019,12,28,18,0,861,0.09,55.48,147.55,0,2,27,0,0,0,0,26.88,302.21,99.26,33,clear sky,F,2.256501333,4,7,Evening
IKRD_Northbound,28/12/2019 19:00,2019,12,28,19,0,882,0.24,46.6,177.96,0,2,57,0,0,0,0,30,270.99,68.04,23,clear sky,F,2.25825,4,7,Evening
IKRD_Northbound,28/12/2019 20:00,2019,12,28,20,0,572,2.24,45.5,180.69,0,3,0,0,0,0,0,29.08,279.33,76.38,29,haze,F,2.256365667,4,7,Evening
IKRD_Northbound,28/12/2019 21:00,2019,12,28,21,0,410,3.96,38.89,217.72,0,3,37,14.77,0,0,14,33.83,240.6,37.65,28,clear sky,F,2.260971667,4,7,Late Evening
IKRD_Northbound,28/12/2019 22:00,2019,12,28,22,0,494,5.21,47.31,173.55,0,2,53,0,0,0,0,36.88,220.21,17.26,26,haze,F,2.255929111,4,7,Late Evening
IKRD_Northbound,28/12/2019 23:00,2019,12,28,23,0,543,6.6,21.6,557.44,0,9,17,354.49,0,5,54,38.06,213.35,10.4,26,haze,F,2.255583611,4,7,Late Evening
IKRD_Northbound,29/12/2019 00:00,2019,12,29,0,0,408,4.23,51.07,172.35,0,2,52,0,0,0,0,38.14,212.88,9.93,25,haze,F,2.255345333,4,1,Late Night
IKRD_Northbound,29/12/2019 01:00,2019,12,29,1,0,217,2.57,59.8,135.98,0,2,15,0,0,0,0,41.3,197.07,0,25,haze,F,2.260830833,4,1,Late Night
IKRD_Northbound,29/12/2019 02:00,2019,12,29,2,0,138,6.07,52.1,156.17,0,2,36,0,0,0,0,42.89,189.29,0,25,haze,F,2.255180028,4,1,Late Night
IKRD_Northbound,29/12/2019 03:00,2019,12,29,3,0,102,5,69.01,118.76,0,1,58,0,0,0,0,43.73,185.76,0,25,haze,F,2.256468,4,1,Late Night
IKRD_Northbound,29/12/2019 04:00,2019,12,29,4,0,141,7.3,73.65,110.51,0,1,50,0,0,0,0,49.73,163.52,0,24,haze,F,2.258847111,4,1,Early Morning
IKRD_Northbound,29/12/2019 05:00,2019,12,29,5,0,257,2.44,69.29,117.59,0,1,57,0,0,0,0,51.98,156.32,0,24,haze,F,2.257087111,4,1,Early Morning
IKRD_Northbound,29/12/2019 06:00,2019,12,29,6,0,335,4.41,65.86,124.07,0,2,4,0,0,0,0,51.31,158.36,0,24,haze,F,2.257069889,4,1,Early Morning
IKRD_Northbound,29/12/2019 07:00,2019,12,29,7,0,521,7.22,60.55,134.41,0,2,14,0,0,0,0,47.24,171.94,0,26,scattered clouds,F,2.256234889,4,1,Early Morning
IKRD_Northbound,29/12/2019 08:00,2019,12,29,8,0,591,5.02,64.79,126.66,0,2,6,0,0,0,0,48.97,165.82,0,22,haze,F,2.255612611,4,1,Early Morning
IKRD_Northbound,29/12/2019 09:00,2019,12,29,9,0,1318,1.49,59.04,138.23,0,2,18,0,0,0,0,47.8,169.82,0,22,haze,F,2.254832222,4,1,Late Morning
IKRD_Northbound,29/12/2019 10:00,2019,12,29,10,0,1377,0.98,65.42,124.98,0,2,4,0,0,0,0,47.48,171.03,0,25,haze,F,2.255695667,4,1,Late Morning
IKRD_Northbound,29/12/2019 11:00,2019,12,29,11,0,520,1.85,65.83,123.72,0,2,3,0,0,0,0,47.65,170.37,0,28,haze,F,2.25503625,4,1,Late Morning
IKRD_Northbound,29/12/2019 12:00,2019,12,29,12,0,292,1.51,65.92,123.41,0,2,3,0,0,0,0,49.68,163.46,0,31,haze,F,2.255748,4,1,Early Afternoon
IKRD_Northbound,29/12/2019 13:00,2019,12,29,13,0,360,3.31,60.14,135.85,0,2,15,0,0,0,0,48.13,168.74,0,32,haze,F,2.255960056,4,1,Early Afternoon
IKRD_Northbound,29/12/2019 14:00,2019,12,29,14,0,406,2.28,52.73,154.8,0,2,34,0,0,0,0,42.83,190.36,0,34,broken clouds,F,2.264755222,4,1,Early Afternoon
IKRD_Northbound,29/12/2019 15:00,2019,12,29,15,0,423,2.73,54.96,148.12,0,2,28,0,0,0,0,36.73,221.17,18.22,35,scattered clouds,F,2.256548361,4,1,Late Afternoon
IKRD_Northbound,29/12/2019 16:00,2019,12,29,16,0,600,0.55,55.69,146.09,0,2,26,0,0,0,0,33.84,240.22,37.27,36,scattered clouds,F,2.258068,4,1,Late Afternoon
IKRD_Northbound,29/12/2019 17:00,2019,12,29,17,0,847,0.12,40.96,203.48,0,3,23,0.53,0,0,0,39.3,206.91,3.96,36,scattered clouds,F,2.2587675,4,1,Late Afternoon
IKRD_Northbound,29/12/2019 18:00,2019,12,29,18,0,571,0.46,60.62,135.25,0,2,15,0,0,0,0,44.31,183.37,0,34,scattered clouds,F,2.256979083,4,1,Evening
IKRD_Northbound,29/12/2019 19:00,2019,12,29,19,0,699,0.15,56.24,146.84,0,2,26,0,0,0,0,43.03,188.87,0,31,haze,F,2.257521139,4,1,Evening
IKRD_Northbound,29/12/2019 20:00,2019,12,29,20,0,655,0,51.71,158.95,0,2,38,0,0,0,0,37.5,216.75,13.8,29,haze,F,2.2578125,4,1,Evening
IKRD_Northbound,29/12/2019 21:00,2019,12,29,21,0,622,0.33,52.71,154.54,0,2,34,0,0,0,0,39.26,206.95,4,28,haze,F,2.256904722,4,1,Late Evening
IKRD_Northbound,29/12/2019 22:00,2019,12,29,22,0,368,2.46,53.49,152.39,0,2,32,0,0,0,0,42.81,189.72,0,27,haze,F,2.256087,4,1,Late Evening
IKRD_Northbound,29/12/2019 23:00,2019,12,29,23,0,176,1.56,55.92,145.33,0,2,25,0,0,0,0,44.74,181.46,0,25,haze,F,2.255144556,4,1,Late Evening
IKRD_Northbound,30/12/2019 00:00,2019,12,30,0,0,157,0.65,62.79,129.62,0,2,9,0,0,0,0,45.8,177.27,0,25,haze,F,2.255268333,4,2,Late Night
IKRD_Northbound,30/12/2019 01:00,2019,12,30,1,0,72,1.97,52.66,158.03,0,2,38,0,0,0,0,46.39,175.01,0,24,haze,F,2.255198306,4,2,Late Night
IKRD_Northbound,30/12/2019 03:00,2019,12,30,3,0,58,3.41,67.26,121.05,0,2,1,0,0,0,0,47.82,170.09,0,23,haze,F,2.259362167,4,2,Late Night
IKRD_Northbound,30/12/2019 04:00,2019,12,30,4,0,59,1.98,76.83,105.72,0,1,45,0,0,0,0,50.88,159.55,0,23,scattered clouds,F,2.254973333,4,2,Early Morning
IKRD_Northbound,30/12/2019 05:00,2019,12,30,5,0,120,2.91,82.1,100.02,0,1,40,0,0,0,0,53.48,152.3,0,23,haze,E,2.262501111,4,2,Early Morning
IKRD_Northbound,30/12/2019 06:00,2019,12,30,6,0,300,2.47,68.31,120.26,0,2,0,0,0,0,0,57.69,140.94,0,22,haze,F,2.2585635,4,2,Early Morning
IKRD_Northbound,30/12/2019 07:00,2019,12,30,7,0,378,3.11,62.21,131.23,0,2,11,0,0,0,0,50.95,159.45,0,21,haze,F,2.256660417,4,2,Early Morning
IKRD_Northbound,30/12/2019 08:00,2019,12,30,8,0,695,0.55,63.23,129.67,0,2,9,0,0,0,0,47.87,170.17,0,21,haze,F,2.262788306,4,2,Early Morning
IKRD_Northbound,30/12/2019 09:00,2019,12,30,9,0,764,0.19,56.63,144.2,0,2,24,0,0,0,0,43.8,185.37,0,21,haze,F,2.255335,4,2,Late Morning
IKRD_Northbound,30/12/2019 10:00,2019,12,30,10,0,489,1.84,57.11,143.62,0,2,23,0,0,0,0,45.7,177.77,0,25,haze,F,2.256691389,4,2,Late Morning
IKRD_Northbound,30/12/2019 11:00,2019,12,30,11,0,414,2.96,56.15,145.57,0,2,25,0,0,0,0,46.33,175.26,0,28,haze,F,2.255498833,4,2,Late Morning
IKRD_Northbound,30/12/2019 12:00,2019,12,30,12,0,417,2.22,56.63,144.45,0,2,24,0,0,0,0,42.23,192.47,0,31,haze,F,2.257780028,4,2,Early Afternoon
IKRD_Northbound,30/12/2019 13:00,2019,12,30,13,0,421,2.03,49.48,165.87,0,2,45,0,0,0,0,39.64,205.22,2.27,32,haze,F,2.259700222,4,2,Early Afternoon
IKRD_Northbound,30/12/2019 14:00,2019,12,30,14,0,449,3.44,38.55,214.3,0,3,34,11.35,0,0,11,34.78,233.44,30.49,34,scattered clouds,F,2.255289778,4,2,Early Afternoon
IKRD_Northbound,30/12/2019 15:00,2019,12,30,15,0,545,3.46,26.41,338.47,0,5,38,135.52,0,2,15,31.44,258.57,55.62,35,few clouds,F,2.258178,4,2,Late Afternoon
IKRD_Northbound,30/12/2019 16:00,2019,12,30,16,0,826,0.42,32.44,261.5,0,4,21,58.55,0,0,58,29.72,273.23,70.28,35,few clouds,F,2.255665444,4,2,Late Afternoon
IKRD_Northbound,30/12/2019 17:00,2019,12,30,17,0,808,1.83,40.21,207.23,0,3,27,4.28,0,0,4,27.08,300.03,97.08,34,few clouds,F,2.256892333,4,2,Late Afternoon
IKRD_Northbound,30/12/2019 18:00,2019,12,30,18,0,454,4.75,26.2,337.68,0,5,37,134.73,0,2,14,24.38,334.64,131.69,32,few clouds,F,2.266256444,4,2,Evening
IKRD_Northbound,30/12/2019 19:00,2019,12,30,19,0,445,5.56,38.03,217.97,0,3,37,15.02,0,0,15,22.48,361.57,158.62,30,few clouds,F,2.257803778,4,2,Evening
IKRD_Northbound,30/12/2019 20:00,2019,12,30,20,0,477,5.42,25.29,332.59,0,5,32,129.64,0,2,9,23.24,349.39,146.44,28,few clouds,F,2.255506556,4,2,Evening
IKRD_Northbound,30/12/2019 21:00,2019,12,30,21,0,696,0.09,38.85,232.28,0,3,52,29.33,0,0,29,25.96,314.12,111.17,27,clear sky,F,2.265154222,4,2,Late Evening
IKRD_Northbound,30/12/2019 22:00,2019,12,30,22,0,644,0.44,48.71,167.71,0,2,47,0,0,0,0,32,254.43,51.48,26,clear sky,F,2.2616,4,2,Late Evening
IKRD_Northbound,30/12/2019 23:00,2019,12,30,23,0,355,0.22,48.63,168.16,0,2,48,0,0,0,0,34.73,233.77,30.82,25,clear sky,F,2.255231139,4,2,Late Evening
IKRD_Northbound,31/12/2019 00:00,2019,12,31,0,0,219,0,60.19,135.8,0,2,15,0,0,0,0,32.68,248.76,45.81,25,clear sky,F,2.258188,4,3,Late Night
IKRD_Northbound,31/12/2019 01:00,2019,12,31,1,0,123,1.5,58.52,140.17,0,2,20,0,0,0,0,30.95,262.78,59.83,24,clear sky,F,2.259178056,4,3,Late Night
IKRD_Northbound,31/12/2019 02:00,2019,12,31,2,0,37,0.25,47.45,171.86,0,2,51,0,0,0,0,32.74,247.97,45.02,24,few clouds,F,2.255149389,4,3,Late Night
IKRD_Northbound,31/12/2019 03:00,2019,12,31,3,0,34,3.92,69.51,117.86,0,1,57,0,0,0,0,37.31,218.67,15.72,27,clear sky,F,2.266271583,4,3,Late Night
IKRD_Northbound,31/12/2019 04:00,2019,12,31,4,0,56,0.88,61.12,135.51,0,2,15,0,0,0,0,39.54,205.33,2.38,23,clear sky,F,2.255207833,4,3,Early Morning
IKRD_Northbound,31/12/2019 05:00,2019,12,31,5,0,85,0.82,60.5,135.37,0,2,15,0,0,0,0,38.73,209.6,6.65,23,clear sky,F,2.254946667,4,3,Early Morning
IKRD_Northbound,31/12/2019 06:00,2019,12,31,6,0,190,2.26,64.29,126.88,0,2,6,0,0,0,0,42.91,189.39,0,22,clear sky,F,2.257423583,4,3,Early Morning
IKRD_Northbound,31/12/2019 07:00,2019,12,31,7,0,278,2.95,61.04,133.43,0,2,13,0,0,0,0,47.82,169.77,0,21,clear sky,F,2.2551115,4,3,Early Morning
IKRD_Northbound,31/12/2019 08:00,2019,12,31,8,0,334,3.25,58,140.57,0,2,20,0,0,0,0,43.51,188.05,0,21,haze,F,2.272793194,4,3,Early Morning
IKRD_Northbound,31/12/2019 09:00,2019,12,31,9,0,653,0,62.7,129.7,0,2,9,0,0,0,0,36.47,222.62,19.67,21,haze,F,2.255264278,4,3,Late Morning
